region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
roanoke,4995,2008.0,toyota,scion xb,excellent,4 cylinders,gas,134600.0,clean,automatic,fwd,wagon,yellow
roanoke,3800,2008.0,ford,escape xlt,good,6 cylinders,gas,140200.0,clean,automatic,4wd,SUV,black
roanoke,5500,2012.0,fiat,500 pop,excellent,4 cylinders,gas,69500.0,clean,manual,fwd,hatchback,grey
roanoke,16995,2018.0,jeep,renegade,excellent,4 cylinders,gas,11184.0,clean,automatic,4wd,SUV,red
roanoke,15500,2019.0,kia,forte,excellent,4 cylinders,gas,17207.0,clean,automatic,fwd,sedan,black
roanoke,4995,2003.0,ford,explorer,excellent,6 cylinders,gas,168663.0,clean,automatic,4wd,SUV,black
roanoke,7000,1999.0,jeep,cherokee,good,6 cylinders,gas,225000.0,clean,automatic,4wd,SUV,white
roanoke,4999,2012.0,nissan,altima s,excellent,4 cylinders,gas,144549.0,clean,automatic,fwd,sedan,red
roanoke,3999,2011.0,ford,fusion sel,excellent,6 cylinders,gas,136281.0,clean,automatic,fwd,sedan,red
roanoke,3999,2006.0,mazda,5 minivan,excellent,4 cylinders,gas,129447.0,clean,automatic,fwd,mini-van,green
roanoke,7499,2012.0,nissan,maxima s,excellent,6 cylinders,gas,125520.0,clean,automatic,fwd,sedan,black
roanoke,4999,2010.0,toyota,camry le 4dr,excellent,6 cylinders,gas,155933.0,clean,automatic,fwd,sedan,white
roanoke,19995,2017.0,ford,explorer,excellent,6 cylinders,gas,60658.0,clean,automatic,4wd,SUV,black
roanoke,18995,2016.0,ford,transit cargo van,excellent,6 cylinders,gas,112235.0,clean,automatic,rwd,van,white
roanoke,2990,2005.0,bmw,x5 4.4i,excellent,8 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,grey
roanoke,16800,2003.0,chevrolet,c7500 c&c,good,8 cylinders,diesel,49661.0,clean,manual,rwd,truck,white
roanoke,14800,2001.0,ford,f550 xlt,good,8 cylinders,diesel,183830.0,clean,automatic,rwd,truck,white
roanoke,30840,2018.0,dodge,grand caravan wheelchair,good,6 cylinders,gas,40933.0,clean,automatic,fwd,mini-van,white
roanoke,1790,2002.0,chevrolet,express 3500,fair,8 cylinders,gas,99185.07784431137,clean,automatic,4wd,truck,white
roanoke,6995,2008.0,mercedes-benz,clk-class,excellent,6 cylinders,gas,58707.0,clean,automatic,4wd,coupe,blue
roanoke,5995,2008.0,pontiac,torrent gxp,excellent,6 cylinders,gas,105000.0,clean,automatic,4wd,SUV,blue
roanoke,6995,2010.0,jeep,liberty sport 4x4,good,6 cylinders,gas,110000.0,clean,automatic,4wd,SUV,blue
roanoke,8950,2008.0,bmw,7-series,excellent,8 cylinders,gas,118553.0,clean,automatic,rwd,sedan,black
roanoke,3250,2002.0,honda,civic,excellent,4 cylinders,gas,148530.0,clean,automatic,fwd,coupe,red
roanoke,5995,2013.0,ford,taurus awd police pkg,excellent,6 cylinders,gas,133850.0,clean,automatic,4wd,sedan,black
roanoke,25995,2006.0,ford,super duty f-450 drw,excellent,10 cylinders,gas,54749.0,clean,automatic,rwd,truck,white
roanoke,4999,2010.0,mazda,rx8 coupe,excellent,4 cylinders,gas,84799.0,clean,automatic,rwd,coupe,black
roanoke,4000,2009.0,chevrolet,impala lt,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
roanoke,6995,2012.0,nissan,maxima,excellent,6 cylinders,gas,111465.0,clean,automatic,fwd,sedan,black
roanoke,23995,2014.0,ford,chevroelt silverado,excellent,6 cylinders,gas,96000.0,clean,automatic,4wd,SUV,white
roanoke,17840,2017.0,chevrolet,express g3500,good,8 cylinders,gas,51417.0,clean,automatic,rwd,van,white
roanoke,22900,2016.0,toyota,tacoma access cab sr,good,6 cylinders,gas,17608.0,clean,other,4wd,pickup,white
roanoke,23200,2016.0,bmw,2 series 228i xdrive coupe,good,6 cylinders,gas,23220.0,clean,automatic,4wd,coupe,white
roanoke,12300,2014.0,jeep,patriot sport suv 4d,good,6 cylinders,gas,88623.0,clean,automatic,4wd,other,white
roanoke,15500,2013.0,infiniti,g37x,like new,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,sedan,blue
roanoke,18840,2017.0,chevrolet,express g3500,good,8 cylinders,gas,56844.0,clean,automatic,rwd,van,white
roanoke,25800,2017.0,lexus,nx 200t sport utility 4d,good,6 cylinders,gas,35223.0,clean,automatic,fwd,hatchback,black
roanoke,34840,2017.0,chevrolet,express g3500,good,8 cylinders,gas,44507.0,clean,automatic,rwd,van,silver
roanoke,4995,2005.0,nissan,altima 3.5 sl 2005,excellent,6 cylinders,gas,131500.0,clean,automatic,fwd,sedan,white
roanoke,6000,2005.0,chevrolet,silverado,good,8 cylinders,gas,189000.0,clean,automatic,fwd,truck,green
roanoke,4000,2009.0,chevrolet,impala lt,good,6 cylinders,gas,143000.0,clean,automatic,fwd,sedan,silver
roanoke,5990,2013.0,chevrolet,malibu ls,excellent,4 cylinders,gas,143064.0,clean,automatic,fwd,sedan,black
roanoke,4000,2000.0,ram,1500,good,8 cylinders,gas,134910.0,clean,automatic,rwd,van,red
roanoke,7990,2016.0,chevrolet,cruze lt,excellent,4 cylinders,gas,102641.0,clean,automatic,fwd,sedan,black
roanoke,18400,2013.0,infiniti,g g37 journey sedan 4d,good,6 cylinders,gas,37952.0,clean,automatic,rwd,sedan,white
roanoke,6490,2012.0,buick,regal,excellent,4 cylinders,gas,128989.0,clean,automatic,fwd,sedan,black
roanoke,6990,2016.0,nissan,sentra sv,excellent,4 cylinders,gas,110010.0,clean,automatic,fwd,sedan,black
roanoke,8990,2010.0,lexus,es 350,excellent,6 cylinders,gas,100585.0,clean,automatic,fwd,sedan,black
roanoke,5990,2007.0,infiniti,g35x sedan,excellent,6 cylinders,gas,137016.0,clean,automatic,4wd,sedan,black
roanoke,23800,2017.0,ram,1500 crew cab express pickup,good,8 cylinders,gas,34015.0,clean,other,4wd,pickup,white
roanoke,18700,2013.0,ford,explorer xlt sport utility,good,6 cylinders,gas,58036.0,clean,other,4wd,other,red
roanoke,19300,2016.0,ford,mustang ecoboost premium,good,6 cylinders,gas,52408.0,clean,automatic,rwd,coupe,yellow
roanoke,6990,2015.0,dodge,journey sxt,excellent,6 cylinders,gas,120282.0,clean,automatic,fwd,SUV,white
roanoke,2995,2002.0,hyundai,sonata,excellent,6 cylinders,gas,113170.0,clean,automatic,4wd,sedan,white
roanoke,23950,2013.0,chevrolet,silverado 1500 crew 4x4,excellent,8 cylinders,gas,51000.0,clean,automatic,4wd,truck,grey
roanoke,3499,2007.0,honda,odyssey ex,excellent,6 cylinders,gas,174226.0,clean,automatic,4wd,mini-van,silver
roanoke,4999,2004.0,lexus,es 330 sedan,excellent,6 cylinders,gas,123130.0,clean,automatic,fwd,sedan,white
roanoke,5999,2008.0,audi,a6 quattro 3.2l,excellent,6 cylinders,gas,108156.0,clean,automatic,4wd,sedan,black
roanoke,9995,2016.0,nissan,altima,excellent,6 cylinders,gas,49694.0,clean,automatic,fwd,sedan,white
roanoke,18995,2011.0,ford,super duty f-250,excellent,8 cylinders,gas,41648.0,clean,automatic,rwd,truck,grey
roanoke,6995,2008.0,nissan,rogue,excellent,6 cylinders,gas,129646.0,clean,automatic,fwd,SUV,white
roanoke,9995,2009.0,toyota,venza awd v6,excellent,6 cylinders,gas,115433.0,clean,automatic,4wd,wagon,red
roanoke,14995,2014.0,dodge,durango limited awd gas,excellent,6 cylinders,gas,101656.0,rebuilt,automatic,4wd,SUV,white
roanoke,4800,2000.0,ram,2500,excellent,6 cylinders,diesel,99185.07784431137,clean,automatic,4wd,SUV,white
roanoke,3500,1997.0,mazda,mx-5 miata,good,4 cylinders,gas,117000.0,clean,automatic,fwd,convertible,green
roanoke,5950,2013.0,hyundai,elantra,good,4 cylinders,gas,154687.0,clean,other,4wd,sedan,black
roanoke,18995,2015.0,ford,transit cargo van,excellent,6 cylinders,gas,103039.0,clean,automatic,rwd,van,white
roanoke,6900,2005.0,ford,f-150,excellent,6 cylinders,gas,169000.0,clean,automatic,4wd,truck,black
roanoke,19995,2013.0,chevrolet,avalanche,excellent,6 cylinders,gas,59437.0,clean,automatic,fwd,pickup,black
roanoke,5100,2014.0,nissan,versa sv,good,4 cylinders,gas,92363.0,clean,automatic,fwd,sedan,grey
roanoke,13919,2014.0,ford,fusion s,excellent,4 cylinders,gas,18008.0,clean,automatic,fwd,SUV,white
roanoke,11789,2004.0,chevrolet,silverado 2500,excellent,8 cylinders,gas,99185.07784431137,clean,automatic,rwd,SUV,white
roanoke,9932,2004.0,chevrolet,tahoe,excellent,8 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
roanoke,12498,2007.0,chevrolet,tahoe,excellent,8 cylinders,gas,147012.0,clean,automatic,4wd,SUV,white
roanoke,9874,2009.0,chevrolet,impala ss,excellent,8 cylinders,gas,121512.0,clean,automatic,fwd,SUV,white
roanoke,12989,2016.0,ford,scion tc,excellent,4 cylinders,gas,85431.0,clean,automatic,fwd,SUV,white
roanoke,6700,2008.0,mazda,f-150,excellent,6 cylinders,gas,124500.0,clean,automatic,4wd,SUV,red
roanoke,6200,2003.0,honda,accord,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
roanoke,7995,2012.0,mazda,cx-9 grand touring,excellent,6 cylinders,gas,128300.0,clean,automatic,4wd,SUV,black
roanoke,5995,2012.0,jeep,liberty limited,excellent,6 cylinders,gas,148500.0,clean,automatic,rwd,SUV,black
roanoke,5800,2011.0,hyundai,genesis 3.8l v6,excellent,6 cylinders,gas,125900.0,clean,automatic,rwd,sedan,white
roanoke,8700,2014.0,cadillac,ats luxury,excellent,4 cylinders,gas,121900.0,clean,automatic,4wd,sedan,brown
roanoke,4500,2012.0,chevrolet,malibu lt,excellent,4 cylinders,gas,159300.0,clean,automatic,fwd,sedan,silver
roanoke,4800,2012.0,mazda,mazda3,excellent,4 cylinders,gas,132709.0,clean,manual,fwd,sedan,grey
roanoke,6500,2005.0,jeep,grand cherokee limited 4x4,good,8 cylinders,gas,138718.0,clean,automatic,4wd,SUV,white
roanoke,5995,2010.0,gmc,acadia slt,excellent,6 cylinders,gas,168444.0,clean,automatic,4wd,SUV,silver
roanoke,5800,2010.0,chevrolet,traverse lt awd,excellent,6 cylinders,gas,149300.0,clean,automatic,4wd,SUV,blue
roanoke,4995,2013.0,hyundai,elantra gls,excellent,4 cylinders,gas,154939.0,clean,automatic,fwd,sedan,grey
roanoke,6995,2007.0,ford,hummer h3 4dr 4wd suv,excellent,6 cylinders,gas,152300.0,clean,automatic,4wd,SUV,red
roanoke,5500,2011.0,chevrolet,cruze lt rs,excellent,4 cylinders,gas,86184.0,clean,automatic,fwd,sedan,silver
roanoke,5800,2013.0,mazda,cx-5 touring,excellent,4 cylinders,gas,200600.0,clean,automatic,fwd,SUV,grey
roanoke,6500,2007.0,bmw,530xi wagon,excellent,6 cylinders,gas,112349.0,clean,automatic,4wd,SUV,custom
roanoke,5500,2007.0,saturn,outlook,fair,6 cylinders,diesel,160000.0,clean,automatic,4wd,SUV,red
roanoke,4995,2016.0,nissan,versa,excellent,6 cylinders,gas,104682.0,clean,automatic,fwd,sedan,white
roanoke,14995,2014.0,cadillac,srx,excellent,6 cylinders,gas,56684.0,clean,automatic,fwd,SUV,white
roanoke,7999,2008.0,ford,mustang convertible,like new,6 cylinders,gas,58886.0,clean,automatic,rwd,convertible,red
roanoke,6995,2001.0,toyota,tacoma,good,6 cylinders,gas,213124.0,clean,automatic,4wd,truck,black
roanoke,13555,2010.0,ford,f-150,like new,8 cylinders,gas,26933.0,clean,automatic,rwd,van,white
roanoke,22998,2014.0,chevrolet,express commercial cutaway,excellent,8 cylinders,gas,147000.0,clean,automatic,rwd,SUV,white
roanoke,24998,2011.0,ford,super duty f-350 srw,excellent,8 cylinders,gas,134732.0,clean,automatic,4wd,SUV,white
roanoke,23998,2012.0,ford,super duty f-350 drw,excellent,8 cylinders,gas,159100.0,clean,automatic,4wd,pickup,white
roanoke,24998,2014.0,ford,super duty f-350 drw,excellent,8 cylinders,gas,170210.0,clean,automatic,4wd,pickup,white
roanoke,3999,2007.0,chrysler,pacifica touring,excellent,6 cylinders,gas,121625.0,clean,automatic,4wd,hatchback,white
roanoke,11995,2012.0,ram,f-150,excellent,6 cylinders,gas,44267.0,clean,automatic,fwd,pickup,silver
roanoke,9995,2012.0,infiniti,g37,excellent,6 cylinders,gas,72932.0,clean,automatic,4wd,coupe,white
roanoke,10995,2011.0,ram,dakota st extended cab 4wd,excellent,6 cylinders,gas,95450.0,clean,automatic,4wd,pickup,white
roanoke,2900,2003.0,ford,expedition,excellent,6 cylinders,gas,171000.0,clean,automatic,4wd,SUV,white
roanoke,22500,2013.0,rover,range evoque pure,good,6 cylinders,gas,34371.0,clean,automatic,4wd,other,white
roanoke,25200,2018.0,toyota,camry xle sedan 4d,good,6 cylinders,gas,4373.0,clean,automatic,fwd,sedan,black
roanoke,23400,2017.0,toyota,tacoma access cab sr5,good,6 cylinders,gas,13951.0,clean,other,4wd,pickup,silver
roanoke,8495,2008.0,nissan,frontier se king cab 117k new tires,excellent,6 cylinders,gas,117136.0,clean,automatic,rwd,pickup,silver
roanoke,29995,2011.0,chevrolet,silverado 2500,excellent,6 cylinders,diesel,124000.0,clean,automatic,4wd,SUV,white
roanoke,14700,2014.0,ford,mustang v6 coupe 2d,good,6 cylinders,gas,65047.0,clean,automatic,rwd,coupe,silver
roanoke,2800,2005.0,acura,rsx leather,excellent,4 cylinders,gas,162292.0,clean,manual,fwd,coupe,brown
roanoke,11995,2011.0,honda,pilot ex-l 4wd w dvd new tires and timing belt,excellent,6 cylinders,gas,159445.0,clean,automatic,4wd,SUV,white
roanoke,17000,2004.0,chevrolet,silverado 2500hd,good,8 cylinders,diesel,188000.0,rebuilt,automatic,4wd,SUV,grey
roanoke,3450,2011.0,chevrolet,impala,good,6 cylinders,gas,197123.0,clean,automatic,4wd,sedan,silver
roanoke,2350,2001.0,chevrolet,venture,good,6 cylinders,gas,155949.0,clean,automatic,rwd,van,blue
roanoke,4495,2000.0,gmc,yukon sle 4wd,excellent,6 cylinders,gas,215396.0,clean,automatic,4wd,SUV,white
roanoke,9000,2015.0,toyota,camry,excellent,4 cylinders,gas,146000.0,clean,automatic,fwd,sedan,grey
roanoke,23995,2013.0,ford,f-150,excellent,6 cylinders,gas,118078.0,clean,automatic,4wd,truck,white
roanoke,6995,2008.0,ford,f-150,excellent,6 cylinders,gas,150931.0,clean,automatic,rwd,pickup,black
roanoke,9995,2012.0,jeep,grand cherokee,excellent,6 cylinders,other,104329.0,clean,automatic,4wd,SUV,white
roanoke,2800,2007.0,subaru,impreza,good,4 cylinders,gas,153197.0,clean,automatic,4wd,sedan,blue
roanoke,9995,2009.0,bmw,750li,excellent,6 cylinders,gas,103954.0,clean,automatic,4wd,sedan,white
roanoke,3499,2007.0,hyundai,sonata,good,6 cylinders,gas,144742.0,clean,automatic,rwd,sedan,silver
roanoke,7995,2003.0,chevrolet,silverado 1500 ext. cab-- only 94k--1 owner,excellent,6 cylinders,gas,94601.0,clean,automatic,rwd,pickup,white
roanoke,12000,2001.0,chevrolet,f-150,excellent,8 cylinders,gas,109000.0,clean,automatic,4wd,SUV,white
roanoke,7500,2015.0,ford,focus,excellent,6 cylinders,gas,66284.0,clean,automatic,4wd,SUV,white
roanoke,1950,2004.0,toyota,camry solara,excellent,4 cylinders,gas,222700.0,clean,automatic,fwd,coupe,silver
roanoke,13550,2010.0,mercedes-benz,cls-class,excellent,8 cylinders,gas,79714.0,clean,automatic,4wd,coupe,black
roanoke,8995,2015.0,hyundai,elantra,excellent,6 cylinders,gas,66152.0,clean,automatic,4wd,sedan,silver
roanoke,10900,2010.0,toyota,rav4,good,4 cylinders,gas,112781.0,clean,automatic,4wd,SUV,silver
roanoke,2500,2001.0,chrysler,pt cruiser,good,4 cylinders,gas,167668.0,clean,manual,fwd,SUV,silver
roanoke,25999,2002.0,ford,excursion,excellent,8 cylinders,diesel,119927.0,clean,automatic,4wd,SUV,green
roanoke,8997,2012.0,toyota,camry,excellent,6 cylinders,gas,79229.0,clean,automatic,fwd,sedan,white
roanoke,3995,2004.0,ford,SUZUKI VITARA,good,4 cylinders,gas,153249.0,clean,manual,4wd,SUV,yellow
roanoke,13995,2010.0,jeep,wrangler,excellent,6 cylinders,gas,113000.0,clean,automatic,4wd,SUV,white
roanoke,25995,2002.0,ford,excursion limited,excellent,6 cylinders,diesel,126000.0,clean,automatic,4wd,SUV,white
roanoke,17995,2013.0,chevrolet,silverado 2500hd,excellent,6 cylinders,gas,130000.0,clean,automatic,4wd,SUV,white
roanoke,11900,2011.0,honda,cr-v,good,4 cylinders,gas,114479.0,clean,automatic,4wd,SUV,white
roanoke,6300,2006.0,honda,cr-v,good,4 cylinders,gas,156680.0,clean,automatic,fwd,SUV,custom
roanoke,7950,2007.0,chevrolet,silverado classic 1500,good,8 cylinders,gas,211445.0,clean,automatic,rwd,truck,red
roanoke,17500,2017.0,gmc,terrain sle-1 sport utility,good,6 cylinders,gas,15163.0,clean,other,fwd,other,silver
roanoke,17500,2015.0,chevrolet,camaro lt convertible,good,6 cylinders,gas,72751.0,clean,automatic,rwd,other,yellow
roanoke,26200,2017.0,dodge,charger r/t sedan 4d,good,8 cylinders,gas,44619.0,clean,automatic,rwd,sedan,black
roanoke,13250,2014.0,volkswagen,jetta sedan,like new,4 cylinders,diesel,32200.0,clean,automatic,fwd,sedan,white
roanoke,2000,2007.0,chevrolet,equinox ls,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
roanoke,22998,2014.0,chevrolet,express commercial cutaway,excellent,8 cylinders,gas,147000.0,clean,automatic,rwd,SUV,white
roanoke,27998,2015.0,ford,super duty f-350 drw,excellent,8 cylinders,gas,154875.0,clean,automatic,4wd,pickup,white
roanoke,26995,2012.0,ford,super duty f-350 srw,excellent,8 cylinders,gas,125641.0,clean,other,4wd,truck,white
roanoke,19995,2014.0,bmw,535d,excellent,6 cylinders,diesel,38385.0,clean,automatic,4wd,sedan,silver
roanoke,5995,2005.0,toyota,4runner sr5 4wd,good,8 cylinders,gas,231499.0,clean,automatic,4wd,SUV,silver
roanoke,8995,2012.0,honda,accord,excellent,4 cylinders,gas,112713.0,clean,automatic,fwd,sedan,red
roanoke,10995,2007.0,chevrolet,tahoe,good,8 cylinders,gas,162999.0,clean,automatic,4wd,SUV,grey
roanoke,11995,2008.0,ford,CMC DENALI,good,8 cylinders,gas,171487.0,clean,automatic,4wd,SUV,black
roanoke,13995,2011.0,jeep,wrangler sport,good,6 cylinders,gas,150487.0,clean,manual,4wd,offroad,blue
roanoke,7995,2005.0,chevrolet,suburban,good,8 cylinders,gas,138966.0,clean,automatic,4wd,SUV,grey
roanoke,3995,2008.0,chrysler,300 awd,good,6 cylinders,gas,129844.0,clean,automatic,4wd,sedan,silver
roanoke,6995,2011.0,kia,forte,fair,4 cylinders,gas,75383.0,clean,automatic,fwd,sedan,black
roanoke,11995,2012.0,chevrolet,suburban,good,8 cylinders,gas,163100.0,clean,automatic,4wd,SUV,silver
roanoke,6995,2009.0,honda,accord 4-door sedan,good,6 cylinders,gas,162664.0,clean,automatic,fwd,sedan,silver
roanoke,6995,2014.0,volkswagen,golf tdi,like new,4 cylinders,diesel,167498.0,clean,automatic,fwd,sedan,red
roanoke,6995,2009.0,mitsubishi,eclipse,good,6 cylinders,gas,109709.0,clean,other,fwd,SUV,grey
roanoke,4995,2002.0,honda,civic si,good,4 cylinders,gas,160954.0,clean,manual,fwd,hatchback,black
roanoke,5995,2007.0,volkswagen,rabbit,excellent,4 cylinders,gas,125217.0,clean,automatic,fwd,SUV,silver
roanoke,8600,2013.0,kia,sorento,good,4 cylinders,gas,110367.0,clean,automatic,4wd,SUV,blue
roanoke,9650,2015.0,kia,optima gdi,excellent,4 cylinders,gas,101324.0,clean,automatic,fwd,sedan,white
roanoke,10995,2014.0,kia,sorento,excellent,6 cylinders,gas,94461.0,clean,automatic,fwd,SUV,grey
roanoke,8995,2012.0,gmc,terrain,excellent,4 cylinders,gas,129761.0,clean,automatic,4wd,SUV,brown
roanoke,6500,2009.0,ford,escape xlt,excellent,6 cylinders,gas,86860.0,clean,automatic,4wd,SUV,white
roanoke,5995,2004.0,gmc,yukon xl denali,good,8 cylinders,gas,195085.0,clean,automatic,rwd,SUV,grey
roanoke,18995,2006.0,gmc,sierra 3500,good,8 cylinders,diesel,198557.0,clean,automatic,4wd,truck,blue
roanoke,8995,2010.0,subaru,impreza wrx,good,4 cylinders,gas,140374.0,clean,manual,4wd,sedan,silver
roanoke,12995,2006.0,chevrolet,silverado 1500,like new,8 cylinders,gas,107500.0,clean,automatic,rwd,truck,silver
roanoke,5995,2004.0,bmw,x5,excellent,6 cylinders,gas,162538.0,clean,automatic,4wd,SUV,brown
roanoke,7800,2007.0,honda,accord,good,4 cylinders,gas,99185.07784431137,clean,manual,fwd,sedan,grey
roanoke,6995,2010.0,nissan,pathfinder se,excellent,6 cylinders,gas,93900.0,clean,automatic,rwd,SUV,blue
roanoke,7200,2007.0,honda,accord,good,4 cylinders,gas,99185.07784431137,clean,manual,fwd,sedan,blue
roanoke,8995,2011.0,hyundai,sonata,excellent,4 cylinders,gas,99185.07784431137,clean,automatic,fwd,sedan,black
roanoke,17995,2015.0,mercedes-benz,benz glk 350,like new,6 cylinders,gas,99185.07784431137,clean,automatic,rwd,SUV,white
roanoke,9500,2013.0,mini,cooper s,like new,4 cylinders,gas,76000.0,lien,automatic,fwd,hatchback,white
roanoke,5699,2005.0,bmw,545i sesdan,excellent,8 cylinders,gas,95599.0,clean,automatic,rwd,sedan,blue
roanoke,4499,2005.0,toyota,prius hybrid,excellent,4 cylinders,gas,111240.0,clean,automatic,4wd,hatchback,grey
roanoke,14995,2014.0,cadillac,srx,excellent,6 cylinders,gas,56684.0,clean,automatic,fwd,SUV,white
roanoke,4995,2008.0,dodge,nitro 4x4,good,6 cylinders,gas,126328.0,clean,automatic,4wd,SUV,silver
roanoke,27995,2011.0,ford,f350,excellent,6 cylinders,diesel,80000.0,clean,automatic,4wd,SUV,white
roanoke,25995,2008.0,ram,3500,excellent,6 cylinders,diesel,159000.0,clean,manual,4wd,SUV,white
roanoke,11995,2008.0,ram,1500,excellent,6 cylinders,gas,145000.0,clean,automatic,4wd,SUV,white
roanoke,3800,2007.0,toyota,prius,excellent,4 cylinders,hybrid,229000.0,clean,automatic,fwd,sedan,blue
roanoke,6995,2004.0,honda,pilot ex-l,excellent,6 cylinders,gas,150000.0,clean,automatic,4wd,SUV,white
roanoke,17995,2009.0,chevrolet,silverado,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
roanoke,9995,2013.0,chrysler,300,excellent,6 cylinders,gas,68724.0,clean,automatic,4wd,sedan,black
roanoke,6995,2007.0,nissan,armada le,excellent,6 cylinders,gas,156500.0,clean,automatic,4wd,SUV,white
roanoke,7995,2011.0,bmw,x3 35i,excellent,6 cylinders,gas,103043.0,clean,automatic,4wd,SUV,custom
roanoke,3995,2007.0,lexus,gs 350 awd,excellent,6 cylinders,gas,171735.0,clean,automatic,4wd,sedan,red
roanoke,4995,2007.0,jeep,commander sport 4x4,good,8 cylinders,gas,145741.0,clean,automatic,4wd,SUV,silver
roanoke,5995,2007.0,gmc,yukon xl sle,good,8 cylinders,gas,218737.0,clean,automatic,4wd,SUV,red
roanoke,6995,1997.0,ram,2500,excellent,10 cylinders,gas,170000.0,clean,automatic,4wd,pickup,black
roanoke,17995,2013.0,chevrolet,express passenger,excellent,8 cylinders,gas,72021.0,clean,other,rwd,van,red
roanoke,6995,2013.0,cadillac,cts,excellent,6 cylinders,gas,85125.0,clean,automatic,rwd,sedan,silver
roanoke,8490,2012.0,dodge,charger se,excellent,6 cylinders,gas,120260.0,clean,automatic,rwd,sedan,white
roanoke,4490,2013.0,dodge,dart se,excellent,4 cylinders,gas,113519.0,clean,automatic,fwd,sedan,silver
roanoke,2000,2007.0,chevrolet,equinox ls,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
roanoke,5999,2004.0,ford,f-150 fx4 supercrew 4wd,excellent,8 cylinders,gas,185500.0,clean,automatic,4wd,truck,black
roanoke,5490,2010.0,mazda,3 i sport,excellent,4 cylinders,gas,87637.0,clean,automatic,fwd,sedan,black
roanoke,6990,2013.0,ford,edge se,excellent,6 cylinders,gas,135820.0,clean,automatic,fwd,SUV,white
roanoke,4790,2011.0,ford,taurus sel,good,6 cylinders,gas,151059.0,clean,automatic,4wd,sedan,black
roanoke,7490,2010.0,chevrolet,travers,excellent,6 cylinders,gas,136844.0,clean,automatic,4wd,SUV,white
roanoke,8490,2012.0,chevrolet,travers ls,like new,6 cylinders,gas,119137.0,clean,automatic,4wd,SUV,white
roanoke,8990,2011.0,ford,explorer limited 4wd,excellent,6 cylinders,gas,161688.0,clean,automatic,4wd,SUV,white
roanoke,4990,2012.0,ford,Suzaki Kizashi S,excellent,4 cylinders,gas,134621.0,clean,automatic,4wd,sedan,red
roanoke,5490,2010.0,nissan,rogue s,excellent,4 cylinders,gas,141455.0,clean,automatic,4wd,SUV,red
roanoke,6995,2012.0,ford,focus,excellent,6 cylinders,gas,0.0,clean,automatic,fwd,sedan,white
roanoke,4995,2008.0,mazda,mazda6,excellent,6 cylinders,gas,0.0,clean,automatic,fwd,sedan,white
roanoke,10500,2011.0,ford,taurus,excellent,6 cylinders,gas,100377.0,clean,automatic,4wd,sedan,white
roanoke,24500,2016.0,chevrolet,impala ltz sedan 4d,good,6 cylinders,gas,18513.0,clean,automatic,fwd,sedan,white
roanoke,21500,2018.0,toyota,sienna le minivan 4d,good,6 cylinders,gas,42202.0,clean,automatic,fwd,mini-van,red
roanoke,24800,2018.0,ford,mustang gt premium,good,8 cylinders,gas,40949.0,clean,automatic,rwd,other,silver
roanoke,27000,2016.0,gmc,canyon crew cab sle pickup,good,6 cylinders,gas,5749.0,clean,other,4wd,pickup,red
roanoke,4990,2007.0,dodge,nitro slt 4x4,excellent,6 cylinders,gas,132889.0,clean,automatic,4wd,SUV,black
roanoke,17000,2013.0,infiniti,g37,good,6 cylinders,gas,61000.0,lien,automatic,rwd,coupe,black
roanoke,34900,2015.0,ford,f250 super duty,excellent,6 cylinders,diesel,86000.0,clean,automatic,4wd,SUV,white
roanoke,4900,2010.0,hyundai,elantra,good,4 cylinders,gas,104000.0,clean,automatic,fwd,sedan,black
roanoke,5500,2009.0,ford,flex sel awd,good,6 cylinders,gas,154944.0,clean,automatic,4wd,SUV,blue
roanoke,7500,2012.0,honda,civic,excellent,4 cylinders,gas,156848.0,clean,automatic,fwd,sedan,blue
roanoke,7500,2010.0,mercedes-benz,benz c300,like new,6 cylinders,gas,128000.0,clean,automatic,4wd,sedan,blue
roanoke,7400,2011.0,chevrolet,camaro,good,6 cylinders,gas,123600.0,clean,automatic,rwd,coupe,black
roanoke,3995,2002.0,lexus,es 300,good,6 cylinders,gas,159281.0,clean,automatic,fwd,sedan,green
roanoke,2250,2005.0,ford,explorer,good,6 cylinders,gas,167000.0,clean,automatic,4wd,SUV,white
roanoke,3999,2006.0,kia,sedona ex,excellent,6 cylinders,gas,90574.0,clean,automatic,fwd,mini-van,blue
roanoke,4499,2010.0,lincoln,mkz 4d sedan,excellent,6 cylinders,gas,131592.0,clean,automatic,fwd,sedan,silver
roanoke,2799,2004.0,volvo,xc70 cross country awd,excellent,5 cylinders,gas,171007.0,clean,automatic,4wd,wagon,blue
roanoke,4500,2001.0,bmw,x5,good,8 cylinders,gas,99185.07784431137,clean,automatic,rwd,wagon,grey
