,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
248,st george,12000,2016.0,,nissian altima,like new,4 cylinders,gas,87000.0,clean,automatic,fwd,other,black
249,st george,2895,2003.0,chrysler,concord l,,6 cylinders,gas,,clean,automatic,fwd,,silver
250,st george,7900,2005.0,lexus,rx 330,excellent,6 cylinders,gas,130940.0,clean,automatic,fwd,SUV,white
251,st george,10500,1986.0,chevrolet,corvette,good,8 cylinders,gas,46500.0,clean,automatic,rwd,coupe,silver
252,st george,8600,2008.0,lexus,is 250,excellent,6 cylinders,gas,131000.0,clean,automatic,rwd,sedan,white
253,st george,1600,1995.0,toyota,camry,,,gas,,clean,automatic,,sedan,
254,st george,5900,2006.0,ram,1500 crew cab,excellent,8 cylinders,gas,148000.0,clean,automatic,rwd,truck,white
255,st george,8000,2013.0,chevrolet,sonic ltz,like new,4 cylinders,gas,89000.0,clean,automatic,fwd,sedan,grey
256,st george,5200,2004.0,dodge,durango 4x4,excellent,8 cylinders,gas,127465.0,clean,automatic,4wd,SUV,black
257,st george,9600,2006.0,ram,2500,excellent,8 cylinders,gas,97205.0,clean,automatic,rwd,truck,white
258,st george,14255,2014.0,mini,cooper convertible,excellent,4 cylinders,gas,34265.0,clean,automatic,fwd,convertible,white
259,st george,14995,2015.0,toyota,prius,like new,4 cylinders,hybrid,43125.0,clean,automatic,fwd,sedan,white
260,st george,24800,2011.0,ram,2500 diesel,excellent,6 cylinders,gas,150505.0,clean,automatic,4wd,truck,white
261,st george,14255,2008.0,ram,2500 slt,excellent,8 cylinders,gas,77235.0,clean,automatic,rwd,truck,white
262,st george,0,2013.0,,International 4300M7 SBA 4x2,,,diesel,,clean,manual,,,
263,st george,31000,2016.0,ford,mustang gt premium,excellent,8 cylinders,gas,34000.0,clean,automatic,rwd,coupe,red
264,st george,2600,1986.0,toyota,tacoma,good,4 cylinders,gas,187000.0,clean,manual,4wd,pickup,blue
265,st george,21900,2018.0,honda,civic,excellent,4 cylinders,gas,,clean,manual,fwd,coupe,white
266,st george,5995,2013.0,nissan,pathfinder sv,excellent,6 cylinders,gas,,clean,automatic,4wd,SUV,black
267,st george,1500,1998.0,ford,mustang,good,8 cylinders,gas,,clean,automatic,rwd,,
268,st george,3999,2007.0,ford,taurus sel,excellent,6 cylinders,gas,98430.0,clean,automatic,fwd,sedan,silver
269,st george,22500,2014.0,jeep,wrangler unlimited,,,gas,65000.0,clean,manual,,other,grey
270,st george,500,1999.0,,A4 Quattro,fair,4 cylinders,gas,258000.0,clean,automatic,4wd,sedan,red
271,st george,5000,2001.0,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,,clean,automatic,4wd,pickup,grey
272,st george,4500,1997.0,ford,f-250,good,8 cylinders,diesel,250000.0,clean,automatic,rwd,pickup,white
273,st george,15350,2017.0,nissan,altima,like new,4 cylinders,gas,40000.0,clean,automatic,fwd,sedan,grey
274,st george,3350,1993.0,lexus,sc300,good,6 cylinders,gas,127000.0,clean,automatic,rwd,coupe,green
275,st george,8300,2011.0,ford,mustang,excellent,6 cylinders,gas,109050.0,clean,automatic,rwd,coupe,red
276,st george,23900,2013.0,bmw,x6,excellent,8 cylinders,gas,,clean,manual,4wd,SUV,grey
277,st george,2000,1998.0,gmc,suburban 1500,fair,8 cylinders,gas,214048.0,clean,automatic,4wd,SUV,white
278,st george,2000,1977.0,chevrolet,k10,fair,8 cylinders,gas,100000.0,clean,automatic,4wd,pickup,red
279,st george,10700,2003.0,ford,f-350,good,6 cylinders,diesel,315000.0,clean,manual,4wd,truck,brown
280,st george,18995,2008.0,ford,f250 super duty crew cab,,8 cylinders,diesel,170909.0,clean,automatic,4wd,pickup,white
281,st george,18495,2007.0,chevrolet,silverado 2500 hd crew cab,,8 cylinders,diesel,148411.0,clean,automatic,,pickup,brown
282,st george,10295,2015.0,chrysler,200,,4 cylinders,gas,65731.0,clean,automatic,fwd,sedan,white
283,st george,18995,2017.0,acura,ilx,,4 cylinders,gas,39238.0,clean,automatic,fwd,sedan,white
284,st george,25795,2011.0,gmc,sierra 2500 hd crew cab,,8 cylinders,diesel,190330.0,clean,automatic,4wd,pickup,white
285,st george,24495,2016.0,honda,pilot,,6 cylinders,gas,75186.0,clean,automatic,,SUV,blue
286,st george,10795,2008.0,subaru,impreza,,4 cylinders,gas,119433.0,clean,manual,,wagon,white
287,st george,18795,2016.0,dodge,challenger,,6 cylinders,gas,47639.0,clean,automatic,rwd,other,black
288,st george,42999,2001.0,bmw,m5,,,gas,53393.0,clean,manual,,,
289,st george,15000,2008.0,ford,super duty f-350 drw,good,8 cylinders,diesel,140500.0,clean,automatic,rwd,truck,white
290,st george,12795,2015.0,honda,cr-v,,4 cylinders,gas,51197.0,salvage,automatic,,SUV,black
291,st george,26795,2016.0,bmw,x5,,6 cylinders,gas,83459.0,clean,automatic,,SUV,custom
292,st george,22795,2018.0,dodge,charger,,6 cylinders,gas,38446.0,clean,automatic,rwd,sedan,grey
293,st george,17495,2015.0,cadillac,ats,,4 cylinders,gas,48201.0,clean,automatic,rwd,sedan,white
294,st george,5000,2010.0,honda,covic,excellent,4 cylinders,gas,173000.0,clean,automatic,fwd,,grey
295,st george,3000,2005.0,volvo,v70,good,5 cylinders,gas,,clean,automatic,fwd,,blue
296,st george,4895,2010.0,volkswagen,jetta,,5 cylinders,gas,127863.0,clean,automatic,fwd,sedan,white
297,st george,8495,1997.0,bmw,z3,,4 cylinders,gas,79420.0,clean,manual,rwd,convertible,black
298,st george,9795,2009.0,bmw,1 series,,6 cylinders,gas,71843.0,clean,automatic,rwd,other,white
299,st george,21795,2016.0,bmw,3 series,,4 cylinders,gas,41859.0,clean,automatic,rwd,sedan,white
300,st george,20795,2016.0,acura,tlx,,6 cylinders,gas,42866.0,clean,automatic,fwd,sedan,grey
301,st george,42999,2001.0,bmw,m5,,,gas,53000.0,clean,manual,,,
302,st george,11700,2014.0,mazda,cx-5 touring,excellent,,gas,37665.0,clean,automatic,,,white
303,st george,7750,2005.0,gmc,yukon xl 1500,,8 cylinders,gas,200960.0,clean,automatic,,SUV,white
304,st george,9500,1997.0,jeep,wrangler,excellent,4 cylinders,gas,34500.0,clean,manual,4wd,,white
305,st george,9995,2012.0,honda,civic,like new,4 cylinders,other,8257.0,clean,automatic,fwd,sedan,white
306,st george,4895,2005.0,ford,freestar,good,6 cylinders,gas,66011.0,clean,automatic,fwd,van,red
307,st george,12495,2007.0,chevrolet,silverado (classic) 1500 crew cab,,8 cylinders,other,146706.0,clean,automatic,4wd,pickup,
308,st george,6995,2009.0,chevrolet,colorado,good,5 cylinders,gas,53577.0,clean,automatic,rwd,truck,white
309,st george,3300,2002.0,ford,expedition,excellent,8 cylinders,gas,191400.0,clean,automatic,4wd,SUV,silver
310,st george,6250,2005.0,volvo,xc90,,5 cylinders,gas,127365.0,clean,automatic,,SUV,black
311,st george,36900,2012.0,ford,f-150,excellent,8 cylinders,gas,,clean,automatic,4wd,pickup,white
312,st george,14900,2012.0,chevrolet,g3500,excellent,8 cylinders,gas,,clean,automatic,rwd,other,white
313,st george,3700,1999.0,audi,a6,excellent,6 cylinders,gas,131850.0,clean,automatic,4wd,hatchback,red
314,st george,9500,1999.0,chevrolet,g3500,excellent,8 cylinders,gas,157400.0,clean,automatic,rwd,other,white
315,st george,2999,1997.0,ford,f-150,good,,gas,100200.0,clean,manual,rwd,pickup,blue
316,st george,7500,2002.0,ford,f-350,good,8 cylinders,gas,128000.0,clean,automatic,rwd,truck,white
317,st george,3200,2005.0,gmc,yukon xl,good,8 cylinders,gas,214000.0,clean,automatic,fwd,,white
318,st george,8800,2007.0,gmc,yukon,good,8 cylinders,gas,175000.0,clean,automatic,4wd,SUV,white
319,st george,9000,2005.0,chevrolet,silverado,good,8 cylinders,gas,171000.0,clean,automatic,4wd,truck,grey
320,st george,9495,2008.0,infiniti,g,,6 cylinders,gas,89923.0,clean,automatic,rwd,sedan,white
321,st george,14255,2008.0,ram,2500,like new,8 cylinders,gas,97205.0,clean,automatic,rwd,truck,white
322,st george,6795,2014.0,fiat,500,,4 cylinders,gas,76736.0,clean,automatic,fwd,other,black
323,st george,8795,2013.0,chevrolet,malibu,,4 cylinders,gas,115059.0,clean,automatic,fwd,sedan,white
324,st george,6900,1991.0,ford,mustang lx 5.0,excellent,8 cylinders,gas,154800.0,clean,automatic,rwd,hatchback,red
325,st george,39000,2012.0,gmc,sierra 2500hd,like new,8 cylinders,diesel,97000.0,clean,automatic,4wd,,white
326,st george,20495,2017.0,mazda,cx-5,,4 cylinders,gas,24577.0,clean,automatic,fwd,SUV,white
327,st george,8795,2010.0,toyota,tacoma regular cab,,4 cylinders,gas,123220.0,clean,automatic,,pickup,white
328,st george,19795,2016.0,honda,cr-v,,4 cylinders,gas,33239.0,clean,automatic,,SUV,brown
329,st george,24495,2016.0,mercedes-benz,e-class,,6 cylinders,gas,25113.0,clean,automatic,rwd,sedan,silver
330,st george,7895,2015.0,fiat,500,,4 cylinders,gas,67804.0,clean,automatic,fwd,other,black
331,st george,5800,1997.0,chevrolet,cheyenne 2500,excellent,8 cylinders,gas,141000.0,clean,automatic,,truck,white
332,st george,17395,2012.0,ram,1500 quad cab,,8 cylinders,gas,85741.0,clean,automatic,4wd,pickup,black
333,st george,8995,2018.0,nissan,versa,,,gas,48914.0,clean,automatic,fwd,sedan,
334,st george,18495,2018.0,kia,sedona,,,gas,43043.0,clean,automatic,fwd,,
335,st george,20995,2016.0,subaru,outback,,,gas,35359.0,clean,automatic,,SUV,
336,st george,11500,2017.0,chevrolet,malibu,,,gas,30117.0,clean,automatic,fwd,sedan,
337,st george,13500,2010.0,dodge,challenger,,,gas,88892.0,clean,automatic,rwd,coupe,
338,lynchburg,0,2017.0,ford,escape,,,gas,,clean,automatic,,,
339,st george,4795,2005.0,honda,odyssey,,6 cylinders,gas,220287.0,clean,automatic,fwd,other,custom
340,st george,34495,2012.0,chevrolet,silverado 3500 hd crew cab,,8 cylinders,diesel,108437.0,clean,automatic,4wd,pickup,black
341,st george,6500,2011.0,hyundai,elantra,excellent,4 cylinders,gas,106736.0,clean,automatic,fwd,,
342,st george,3600,2007.0,chrysler,pacifica,excellent,6 cylinders,gas,138000.0,clean,automatic,rwd,SUV,blue
343,st george,6795,2010.0,chrysler,town & country,,6 cylinders,gas,123352.0,clean,automatic,fwd,other,custom
344,st george,22488,2015.0,chevrolet,camaro ss,like new,8 cylinders,gas,71624.0,clean,automatic,rwd,,white
345,st george,23000,2017.0,,Mazda6 Grand Touring,excellent,4 cylinders,gas,8500.0,clean,automatic,fwd,sedan,red
346,st george,25495,2012.0,ram,3500 crew cab,,6 cylinders,diesel,314464.0,clean,automatic,4wd,pickup,white
347,st george,8895,2011.0,chevrolet,express g2500,,,other,54768.0,clean,automatic,,van,white
348,st george,39666,2017.0,,FREIGHTLINER SPRINTER 3500,new,6 cylinders,diesel,88.0,clean,automatic,rwd,other,white
349,st george,8000,2004.0,,BMW325CI,excellent,6 cylinders,gas,63000.0,clean,automatic,rwd,convertible,silver
350,st george,2000,1986.0,jeep,cherokee chief,good,6 cylinders,gas,207411.0,clean,manual,4wd,offroad,grey
351,st george,23500,2016.0,ford,mustang,excellent,4 cylinders,gas,5400.0,clean,automatic,,coupe,red
352,st george,11480,2018.0,ford,fiesta se hatchback,like new,4 cylinders,gas,36286.0,clean,automatic,fwd,hatchback,
353,st george,4567,2007.0,toyota,corolla,,4 cylinders,gas,148868.0,clean,automatic,fwd,sedan,
354,st george,8900,2011.0,chevrolet,tahoe lt,good,8 cylinders,gas,156000.0,clean,automatic,,,
355,st george,16500,2012.0,mitsubishi,lancer evolution mr,excellent,4 cylinders,gas,111136.0,clean,automatic,4wd,sedan,silver
356,st george,6995,2015.0,ford,fiesta,excellent,4 cylinders,gas,40556.0,clean,automatic,fwd,hatchback,silver
357,st george,5995,2013.0,ford,fiesta se,excellent,4 cylinders,gas,42565.0,rebuilt,automatic,fwd,hatchback,silver
358,st george,5995,2007.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,196380.0,clean,automatic,4wd,truck,grey
359,st george,6495,2005.0,nissan,frontier se crew cab,excellent,6 cylinders,gas,161627.0,clean,automatic,rwd,SUV,black
360,st george,4200,2011.0,ford,escape,excellent,4 cylinders,gas,160772.0,clean,automatic,fwd,SUV,white
361,st george,3000,2006.0,kia,sorento,excellent,6 cylinders,gas,113819.0,clean,automatic,rwd,SUV,silver
362,st george,2777,1998.0,lincoln,continental,excellent,8 cylinders,gas,131337.0,clean,automatic,fwd,sedan,custom
363,st george,3750,2000.0,dodge,dakota quad cab,excellent,8 cylinders,gas,137000.0,clean,automatic,rwd,truck,black
364,st george,3995,2002.0,ford,ranger,excellent,4 cylinders,gas,95559.0,clean,automatic,rwd,truck,white
365,st george,5995,2011.0,chevrolet,malibu 1lt,excellent,4 cylinders,gas,111303.0,clean,automatic,fwd,sedan,
366,st george,3995,2008.0,hyundai,sonata,excellent,4 cylinders,gas,151818.0,clean,automatic,fwd,sedan,grey
367,st george,5295,2009.0,ford,fusion sel,excellent,6 cylinders,gas,93435.0,clean,automatic,fwd,sedan,white
368,st george,2995,2000.0,chevrolet,camero,excellent,6 cylinders,gas,186296.0,clean,automatic,rwd,coupe,
369,st george,9995,2016.0,jeep,patriot sport,excellent,4 cylinders,gas,,clean,other,fwd,SUV,white
370,st george,24900,2008.0,ford,super duty f-350 drw,excellent,8 cylinders,diesel,,clean,automatic,4wd,pickup,white
371,st george,41900,2014.0,ram,2500,excellent,6 cylinders,diesel,,clean,automatic,4wd,pickup,grey
372,st george,32900,2011.0,ram,2500,excellent,6 cylinders,diesel,,clean,automatic,4wd,pickup,white
373,st george,39900,2016.0,gmc,yukon,excellent,8 cylinders,gas,,clean,automatic,4wd,SUV,white
374,st george,24900,2007.0,ram,3500,excellent,6 cylinders,diesel,,clean,automatic,4wd,pickup,red
375,st george,24900,2013.0,,Porsche Panamera,excellent,6 cylinders,gas,,clean,automatic,rwd,sedan,black
376,st george,23900,2015.0,lincoln,navigator,excellent,6 cylinders,gas,,clean,automatic,4wd,SUV,black
377,st george,12900,2008.0,ram,1500,excellent,8 cylinders,gas,,clean,automatic,rwd,pickup,silver
378,st george,1100,1997.0,lincoln,,good,8 cylinders,gas,149340.0,clean,automatic,rwd,sedan,black
379,st george,32900,2014.0,ford,f-150,excellent,8 cylinders,gas,,clean,automatic,4wd,pickup,blue
380,st george,2450,2002.0,mazda,b2300,good,4 cylinders,gas,160000.0,clean,automatic,rwd,truck,white
381,st george,44500,2016.0,gmc,sierra 2500hd,,,gas,43211.0,clean,automatic,4wd,truck,
382,st george,1900,1995.0,toyota,camry,good,4 cylinders,gas,187788.0,clean,automatic,fwd,sedan,green
383,st george,24000,1995.0,ford,l8000 water truck,good,6 cylinders,diesel,165428.0,clean,manual,,truck,white
384,st george,26000,2004.0,,Freightliner FL-60 Mechanics Svc,good,6 cylinders,diesel,69460.0,clean,automatic,,truck,white
385,st george,9895,2008.0,chevrolet,silverado 2500h,good,8 cylinders,gas,205805.0,clean,automatic,4wd,truck,white
386,st george,13895,2005.0,chevrolet,silverado 2500h,excellent,8 cylinders,diesel,97347.0,clean,automatic,rwd,truck,white
387,st george,10795,2008.0,ford,f-150,good,8 cylinders,gas,93759.0,clean,automatic,,truck,white
388,st george,13500,2010.0,dodge,challenger,,,gas,88892.0,clean,automatic,rwd,coupe,
389,st george,16000,2001.0,ford,f450,excellent,8 cylinders,diesel,36000.0,clean,manual,4wd,,white
390,st george,16495,1951.0,chevrolet,deluxe,,6 cylinders,,72627.0,clean,automatic,rwd,other,white
391,st george,8895,2007.0,ford,f150,good,8 cylinders,gas,123283.0,clean,automatic,4wd,truck,white
392,st george,7995,2011.0,honda,civic,good,4 cylinders,other,28033.0,clean,automatic,fwd,sedan,white
393,st george,9995,2011.0,chevrolet,tahoe,good,8 cylinders,gas,171089.0,clean,automatic,4wd,SUV,white
394,st george,18495,2009.0,chevrolet,silverado 2500,good,8 cylinders,diesel,73268.0,clean,automatic,rwd,truck,white
395,st george,9495,2008.0,chevrolet,silverado 2500h,good,8 cylinders,gas,205805.0,clean,automatic,4wd,truck,white
396,st george,7295,2009.0,chevrolet,colorado,good,5 cylinders,gas,53577.0,clean,automatic,rwd,truck,white
397,st george,19999,2011.0,jeep,wrangler,,,gas,,clean,automatic,,,
398,st george,8795,2013.0,kia,optima,,4 cylinders,hybrid,110842.0,clean,automatic,fwd,sedan,silver
399,st george,15000,2017.0,ford,mustang convertible,good,4 cylinders,gas,71000.0,clean,automatic,rwd,convertible,black
400,st george,15695,2016.0,audi,a3,,,gas,31863.0,clean,automatic,fwd,sedan,
401,st george,20995,2016.0,subaru,outback,,,gas,35359.0,clean,automatic,,SUV,
402,st george,8995,2018.0,nissan,versa,,,gas,48914.0,clean,automatic,fwd,sedan,
403,st george,14500,2018.0,hyundai,sonata,,,gas,12803.0,clean,automatic,fwd,sedan,
404,st george,11500,2017.0,chevrolet,malibu,,,gas,30117.0,clean,automatic,fwd,sedan,
405,st george,18495,2018.0,kia,sedona,,,gas,43043.0,clean,automatic,fwd,,
406,st george,12500,2017.0,ford,fusion,,,gas,34814.0,clean,automatic,fwd,sedan,
407,st george,11500,2008.0,chevrolet,avalanche,excellent,8 cylinders,gas,136000.0,clean,automatic,rwd,truck,black
408,st george,19900,2016.0,dodge,charger,excellent,8 cylinders,gas,,clean,automatic,rwd,sedan,grey
409,st george,13900,2005.0,chevrolet,corvette,excellent,8 cylinders,gas,,clean,automatic,rwd,coupe,blue
410,st george,34900,2014.0,gmc,sierra 2500hd,excellent,8 cylinders,diesel,,clean,automatic,4wd,pickup,white
411,st george,19900,2014.0,bmw,6-series,excellent,8 cylinders,gas,,clean,automatic,rwd,sedan,white
412,st george,11900,2010.0,ford,expedition,excellent,8 cylinders,gas,,clean,automatic,4wd,SUV,black
413,st george,23900,2011.0,ford,super duty f-250,excellent,8 cylinders,diesel,,clean,automatic,4wd,pickup,
414,st george,31900,2015.0,ford,super duty f-250 srw,excellent,8 cylinders,gas,,clean,automatic,4wd,pickup,white
415,st george,44900,2019.0,ford,super duty f-350 srw,excellent,8 cylinders,gas,,clean,automatic,4wd,,grey
416,st george,22900,2015.0,ford,mustang,excellent,8 cylinders,gas,,clean,automatic,rwd,coupe,grey
417,st george,35900,2012.0,ford,super duty f-250 srw,excellent,8 cylinders,diesel,,clean,automatic,4wd,pickup,red
418,st george,34900,2016.0,lexus,gx 460,excellent,8 cylinders,gas,,clean,automatic,4wd,SUV,grey
419,st george,8900,2012.0,honda,accord ex-l,good,,gas,,clean,automatic,,coupe,black
420,st george,0,2015.0,nissan,versa note sv,excellent,4 cylinders,gas,68100.0,clean,automatic,fwd,hatchback,blue
421,st george,17900,2014.0,ford,edge sel,excellent,6 cylinders,gas,102000.0,lien,automatic,fwd,SUV,red
422,st george,18295,2016.0,subaru,wrx,,4 cylinders,gas,50824.0,salvage,manual,,sedan,white
423,st george,8795,2012.0,volkswagen,passat,,4 cylinders,diesel,94921.0,clean,automatic,fwd,sedan,blue
424,st george,10795,2014.0,volkswagen,passat,,4 cylinders,diesel,79187.0,clean,automatic,fwd,sedan,silver
425,st george,29000,1969.0,,American Motors,excellent,8 cylinders,gas,76000.0,clean,automatic,rwd,coupe,yellow
426,st george,3200,2005.0,,Yukon XL 1500 Denali,good,6 cylinders,other,,rebuilt,automatic,,SUV,white
427,st george,44200,2020.0,chevrolet,colorado crew cab 4x4 zr2,new,6 cylinders,gas,22.0,clean,automatic,4wd,pickup,grey
428,st george,19495,2014.0,chevrolet,camaro,,8 cylinders,gas,78954.0,clean,automatic,rwd,other,white
429,st george,16695,2008.0,toyota,fj cruiser,,6 cylinders,gas,163658.0,clean,automatic,4wd,SUV,yellow
430,st george,6795,2010.0,volkswagen,passat,,4 cylinders,gas,74569.0,clean,automatic,fwd,sedan,custom
431,st george,14795,2008.0,lexus,gx,,8 cylinders,gas,164666.0,clean,automatic,4wd,SUV,white
432,st george,23295,2013.0,lexus,gs,,6 cylinders,gas,63842.0,clean,automatic,rwd,sedan,silver
433,st george,12495,2015.0,chrysler,town & country,,6 cylinders,gas,87450.0,clean,automatic,fwd,other,custom
434,st george,12495,2015.0,volkswagen,golf,,4 cylinders,diesel,75915.0,clean,automatic,fwd,other,white
435,st george,9999,2012.0,volkswagen,golf,,4 cylinders,diesel,69502.0,clean,manual,fwd,other,blue
436,st george,49796,2018.0,ford,f-150 raptor supercab!!!,like new,,gas,19394.0,clean,automatic,4wd,offroad,black
437,st george,34488,2016.0,chevrolet,silverado 1500 ltz 4x4,,,gas,51021.0,clean,automatic,4wd,,black
438,st george,6199,2006.0,mercedes-benz,benz e350 4matic,excellent,6 cylinders,gas,90478.0,clean,automatic,4wd,sedan,black
439,st george,13750,2004.0,ram,1500,excellent,8 cylinders,gas,71000.0,clean,automatic,rwd,pickup,yellow
440,st george,5000,1995.0,jeep,wrangler yj,,,gas,,clean,manual,,,
441,st george,26000,2015.0,nissan,nv passenger,,,gas,83000.0,clean,automatic,,,
442,st george,12798,2017.0,chevrolet,malibu 1lt,excellent,,gas,44890.0,clean,automatic,fwd,,black
443,st george,2700,1992.0,dodge,dakota le,good,8 cylinders,gas,120949.0,clean,automatic,4wd,truck,custom
444,st george,6000,1964.0,chrysler,300,good,8 cylinders,gas,67000.0,clean,automatic,rwd,sedan,red
445,st george,34900,2014.0,gmc,sierra 2500hd,excellent,8 cylinders,diesel,,clean,automatic,4wd,pickup,white
446,st george,27000,2015.0,toyota,tundra 4x4,excellent,8 cylinders,gas,80000.0,clean,automatic,4wd,truck,white
